SystemID,StreetName,HouseNumber,UnitNumber,ServiceType,RFID,ContainerSize,ContainerType,TicketStatus,DateTime,UserName,Latitude,Longitude,BrokenComponent,Comments
529423,SCHILLINGER,4032,,DEL,888888889541,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529422,SCHILLINGER,4031,,DEL,888888889542,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529421,SCHILLINGER,4028,,DEL,888888889543,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529420,SCHILLINGER,4027,,DEL,888888889544,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529419,SCHILLINGER,4024,,DEL,888888889545,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529418,SCHILLINGER,4023,,DEL,888888889546,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529417,SCHILLINGER,4020,,DEL,888888889547,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529416,SCHILLINGER,4019,,DEL,888888889548,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529415,SCHILLINGER,4016,,DEL,888888889549,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529414,SCHILLINGER,4015,,DEL,888888889550,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529413,SCHILLINGER,4011,,DEL,888888889551,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529412,SCHILLINGER,4007,,DEL,888888889552,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529411,SCHILLINGER,4004,,DEL,888888889553,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529410,SCHILLINGER,4003,,DEL,888888889554,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529067,SAND ISLAND,2131,,DEL,888888889555,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529066,SAND ISLAND,2127,,DEL,888888889556,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529065,SAND ISLAND,2124,,DEL,888888889557,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529064,SAND ISLAND,2123,,DEL,888888889558,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529063,SAND ISLAND,2120,,DEL,888888889559,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529062,SAND ISLAND,2119,,DEL,888888889560,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529061,SAND ISLAND,2116,,DEL,888888889561,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529060,SAND ISLAND,2115,,DEL,888888889562,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529059,SAND ISLAND,2112,,DEL,888888889563,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529058,SAND ISLAND,2111,,DEL,888888889564,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529057,SAND ISLAND,2108,,DEL,888888889565,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529056,SAND ISLAND,2107,,DEL,888888889566,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529055,SAND ISLAND,2104,,DEL,888888889567,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
529054,SAND ISLAND,2103,,DEL,888888889568,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
526940,RILEY,2212,,DEL,888888889569,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
526939,RILEY,2211,,DEL,888888889570,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
526938,RILEY,2208,,DEL,888888889571,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
526937,RILEY,2207,,DEL,888888889572,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525472,PRADEL,4612,,DEL,888888889573,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525471,PRADEL,4608,,DEL,888888889574,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525470,PRADEL,4604,,DEL,888888889575,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525469,PRADEL,4428,,DEL,888888889576,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525468,PRADEL,4424,,DEL,888888889577,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525467,PRADEL,4420,,DEL,888888889578,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525466,PRADEL,4416,,DEL,888888889579,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525465,PRADEL,4412,,DEL,888888889580,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525464,PRADEL,4408,,DEL,888888889581,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525463,PRADEL,4404,,DEL,888888889582,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525462,PRADEL,4320,,DEL,888888889583,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525461,PRADEL,4316,,DEL,888888889584,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525460,PRADEL,4315,,DEL,888888889585,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525459,PRADEL,4312,,DEL,888888889586,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525458,PRADEL,4311,,DEL,888888889587,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525457,PRADEL,4308,,DEL,888888889588,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525456,PRADEL,4307,,DEL,888888889589,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525455,PRADEL,4303,,DEL,888888889590,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525454,PRADEL,4211,,DEL,888888889591,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525453,PRADEL,4207,,DEL,888888889592,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525327,POPPLE,2216,,DEL,888888889593,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525326,POPPLE,2215,,DEL,888888889594,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525325,POPPLE,2212,,DEL,888888889595,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525324,POPPLE,2211,,DEL,888888889596,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525323,POPPLE,2208,,DEL,888888889597,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525322,POPPLE,2207,,DEL,888888889598,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525321,POPPLE,2204,,DEL,888888889599,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525134,PIPESTONE,4520,,DEL,888888889600,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525133,PIPESTONE,4519,,DEL,888888889601,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525132,PIPESTONE,4516,,DEL,888888889602,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525131,PIPESTONE,4515,,DEL,888888889603,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525130,PIPESTONE,4512,,DEL,888888889604,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525129,PIPESTONE,4511,,DEL,888888889605,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525128,PIPESTONE,4508,,DEL,888888889606,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525127,PIPESTONE,4507,,DEL,888888889607,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525126,PIPESTONE,4504,,DEL,888888889608,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
525125,PIPESTONE,4503,,DEL,888888889609,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524516,PARTLOW,2644,,DEL,888888889610,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524515,PARTLOW,2643,,DEL,888888889611,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524514,PARTLOW,2640,,DEL,888888889612,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524513,PARTLOW,2639,,DEL,888888889613,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524512,PARTLOW,2636,,DEL,888888889614,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524511,PARTLOW,2635,,DEL,888888889615,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524510,PARTLOW,2632,,DEL,888888889616,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524509,PARTLOW,2631,,DEL,888888889617,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524508,PARTLOW,2628,,DEL,888888889618,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524507,PARTLOW,2627,,DEL,888888889619,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524506,PARTLOW,2624,,DEL,888888889620,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524505,PARTLOW,2623,,DEL,888888889621,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524504,PARTLOW,2620,,DEL,888888889622,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524503,PARTLOW,2619,,DEL,888888889623,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524502,PARTLOW,2616,,DEL,888888889624,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524501,PARTLOW,2615,,DEL,888888889625,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524500,PARTLOW,2612,,DEL,888888889626,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524499,PARTLOW,2611,,DEL,888888889627,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524498,PARTLOW,2608,,DEL,888888889628,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524497,PARTLOW,2607,,DEL,888888889629,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524496,PARTLOW,2604,,DEL,888888889630,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524495,PARTLOW,2603,,DEL,888888889631,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524494,PARTLOW,2511,,DEL,888888889632,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
524493,PARTLOW,2507,,DEL,888888889633,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523103,NISWENDER,4707,,DEL,888888889634,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523102,NISWENDER,4703,,DEL,888888889635,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523101,NISWENDER,4623,,DEL,888888889636,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523100,NISWENDER,4620,,DEL,888888889637,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523099,NISWENDER,4619,,DEL,888888889638,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523098,NISWENDER,4616,,DEL,888888889639,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523097,NISWENDER,4615,,DEL,888888889640,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523096,NISWENDER,4612,,DEL,888888889641,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523095,NISWENDER,4611,,DEL,888888889642,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523094,NISWENDER,4608,,DEL,888888889643,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523093,NISWENDER,4607,,DEL,888888889644,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523092,NISWENDER,4603,,DEL,888888889645,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523091,NIGHTHAWK,3920,,DEL,888888889646,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523090,NIGHTHAWK,3916,,DEL,888888889647,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523089,NIGHTHAWK,3915,,DEL,888888889648,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523088,NIGHTHAWK,3912,,DEL,888888889649,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523087,NIGHTHAWK,3911,,DEL,888888889650,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523086,NIGHTHAWK,3908,,DEL,888888889651,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523085,NIGHTHAWK,3907,,DEL,888888889652,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523084,NIGHTHAWK,3904,,DEL,888888889653,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
523083,NIGHTHAWK,3903,,DEL,888888889654,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521230,MEADOW LAKE,2411,,DEL,888888889655,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521229,MEADOW LAKE,2407,,DEL,888888889656,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521228,MEADOW LAKE,2403,,DEL,888888889657,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521227,MEADOW LAKE,2307,,DEL,888888889658,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521071,MATHER,4708,,DEL,888888889659,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521070,MATHER,4704,,DEL,888888889660,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521069,MATHER,4656,,DEL,888888889661,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521068,MATHER,4652,,DEL,888888889662,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521067,MATHER,4648,,DEL,888888889663,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521066,MATHER,4644,,DEL,888888889664,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521065,MATHER,4640,,DEL,888888889665,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521064,MATHER,4636,,DEL,888888889666,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521063,MATHER,4635,,DEL,888888889667,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521062,MATHER,4632,,DEL,888888889668,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521061,MATHER,4631,,DEL,888888889669,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521060,MATHER,4628,,DEL,888888889670,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521059,MATHER,4627,,DEL,888888889671,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521058,MATHER,4624,,DEL,888888889672,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521057,MATHER,4623,,DEL,888888889673,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521056,MATHER,4620,,DEL,888888889674,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521055,MATHER,4619,,DEL,888888889675,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521054,MATHER,4616,,DEL,888888889676,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521053,MATHER,4615,,DEL,888888889677,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521052,MATHER,4612,,DEL,888888889678,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521051,MATHER,4611,,DEL,888888889679,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521050,MATHER,4608,,DEL,888888889680,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521049,MATHER,4607,,DEL,888888889681,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521048,MATHER,4604,,DEL,888888889682,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
521047,MATHER,4603,,DEL,888888889683,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520664,MALLARD,3932,,DEL,888888889684,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520663,MALLARD,3928,,DEL,888888889685,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520662,MALLARD,3924,,DEL,888888889686,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520661,MALLARD,3920,,DEL,888888889687,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520660,MALLARD,3916,,DEL,888888889688,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520659,MALLARD,3912,,DEL,888888889689,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520658,MALLARD,3908,,DEL,888888889690,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520657,MALLARD,3904,,DEL,888888889691,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520656,MALLARD,3843,,DEL,888888889692,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520655,MALLARD,3839,,DEL,888888889693,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520654,MALLARD,3835,,DEL,888888889694,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520653,MALLARD,3832,,DEL,888888889695,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520652,MALLARD,3831,,DEL,888888889696,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520651,MALLARD,3828,,DEL,888888889697,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520650,MALLARD,3827,,DEL,888888889698,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520649,MALLARD,3824,,DEL,888888889699,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520648,MALLARD,3823,,DEL,888888889700,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520647,MALLARD,3820,,DEL,888888889701,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520646,MALLARD,3819,,DEL,888888889702,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520645,MALLARD,3815,,DEL,888888889703,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520644,MALLARD,3812,,DEL,888888889704,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520643,MALLARD,3811,,DEL,888888889705,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520642,MALLARD,3808,,DEL,888888889706,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520641,MALLARD,3807,,DEL,888888889707,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
520640,MALLARD,3804,,DEL,888888889708,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518270,KENTUCK,2339,,DEL,888888889709,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518269,KENTUCK,2336,,DEL,888888889710,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518268,KENTUCK,2335,,DEL,888888889711,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518267,KENTUCK,2332,,DEL,888888889712,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518266,KENTUCK,2331,,DEL,888888889713,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518265,KENTUCK,2328,,DEL,888888889714,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518264,KENTUCK,2327,,DEL,888888889715,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518263,KENTUCK,2324,,DEL,888888889716,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518262,KENTUCK,2323,,DEL,888888889717,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518261,KENTUCK,2320,,DEL,888888889718,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518260,KENTUCK,2319,,DEL,888888889719,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518259,KENTUCK,2316,,DEL,888888889720,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518258,KENTUCK,2315,,DEL,888888889721,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518257,KENTUCK,2312,,DEL,888888889722,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518256,KENTUCK,2311,,DEL,888888889723,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518255,KENTUCK,2308,,DEL,888888889724,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518254,KENTUCK,2307,,DEL,888888889725,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518253,KENTUCK,2304,,DEL,888888889726,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
518252,KENTUCK,2303,,DEL,888888889727,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517313,JOE WILLIE,4128,,DEL,888888889728,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517312,JOE WILLIE,4124,,DEL,888888889729,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517311,JOE WILLIE,4123,,DEL,888888889730,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517310,JOE WILLIE,4120,,DEL,888888889731,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517309,JOE WILLIE,4119,,DEL,888888889732,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517308,JOE WILLIE,4116,,DEL,888888889733,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517307,JOE WILLIE,4115,,DEL,888888889734,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517306,JOE WILLIE,4112,,DEL,888888889735,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517305,JOE WILLIE,4111,,DEL,888888889736,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517304,JOE WILLIE,4108,,DEL,888888889737,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517303,JOE WILLIE,4107,,DEL,888888889738,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517302,JOE WILLIE,4103,,DEL,888888889739,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517301,JOE WILLIE,4008,,DEL,888888889740,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517300,JOE WILLIE,4007,,DEL,888888889741,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517299,JOE WILLIE,4004,,DEL,888888889742,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517280,JERSEY,4056,,DEL,888888889743,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517279,JERSEY,4052,,DEL,888888889744,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517278,JERSEY,4048,,DEL,888888889745,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517277,JERSEY,4047,,DEL,888888889746,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517276,JERSEY,4044,,DEL,888888889747,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517275,JERSEY,4043,,DEL,888888889748,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517274,JERSEY,4040,,DEL,888888889749,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517273,JERSEY,4039,,DEL,888888889750,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517272,JERSEY,4036,,DEL,888888889751,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517271,JERSEY,4035,,DEL,888888889752,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517270,JERSEY,4032,,DEL,888888889753,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517269,JERSEY,4028,,DEL,888888889754,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517268,JERSEY,4024,,DEL,888888889755,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517267,JERSEY,4020,,DEL,888888889756,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517266,JERSEY,4016,,DEL,888888889757,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517265,JERSEY,4015,,DEL,888888889758,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517264,JERSEY,4012,,DEL,888888889759,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517263,JERSEY,4011,,DEL,888888889760,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517262,JERSEY,4008,,DEL,888888889761,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517261,JERSEY,4007,,DEL,888888889762,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
517260,JERSEY,4004,,DEL,888888889763,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516164,HOLSTEIN,2320,,DEL,888888889764,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516163,HOLSTEIN,2319,,DEL,888888889765,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516162,HOLSTEIN,2316,,DEL,888888889766,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516161,HOLSTEIN,2315,,DEL,888888889767,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
